epoch	training_loss	validation_loss	validation_token_accuracy	metabolite_coverage_score	top_1_metabolite_score	lr-Adam
116	0.029506138	0.3550976	0.95281017	0.49782366	0.50595236	0.0006735425
117	0.016291559	0.35765502	0.9529225	0.49125123	0.4590774	0.0006735425
118	0.024913203	0.3524107	0.95196617	0.48827505	0.47395834	0.0006735425
119	0.018940588	0.34916267	0.9526762	0.49633557	0.47135416	0.0006735425
120	0.010212176	0.35748312	0.9510278	0.48333955	0.48474702	0.0006735425
121	0.028282505	0.35774666	0.9515572	0.47881323	0.46614584	0.0005965353
122	0.030652862	0.36552045	0.95249194	0.5050037	0.47879463	0.0005965353
123	0.02361584	0.35767832	0.9525467	0.48813865	0.46168154	0.0005965353
124	0.033833414	0.3642957	0.9532778	0.49146205	0.48177084	0.0005965353
125	0.017362373	0.3591324	0.9532626	0.48371157	0.49181548	0.0005965353
126	0.018544452	0.35393864	0.9528248	0.487593	0.47879463	0.0005965353
127	0.016383238	0.36389625	0.95301175	0.4933594	0.49479166	0.0005965353
128	0.02567729	0.36209333	0.9529513	0.49034598	0.47953868	0.00051705685
129	0.019419812	0.35449135	0.9536127	0.4845176	0.47135416	0.00051705685
130	0.015839618	0.37277532	0.95270616	0.49006698	0.47433037	0.00051705685
131	0.018135993	0.3544696	0.953306	0.50671506	0.4903274	0.00051705685
132	0.022133473	0.35668072	0.9527915	0.5011099	0.50037205	0.00051705685
133	0.03262079	0.36817026	0.9522716	0.5062872	0.47953868	0.00051705685
134	0.018676752	0.3675715	0.95240533	0.5009239	0.48214287	0.00051705685
135	0.031276364	0.37439856	0.9527685	0.49614954	0.50074404	0.00043714177
136	0.023220934	0.36750343	0.95296663	0.4920821	0.49516368	0.00043714177
137	0.020304702	0.36264837	0.95357776	0.4956473	0.5089286	0.00043714177
138	0.018376928	0.3739517	0.9530585	0.49105904	0.50334823	0.00043714177
139	0.019530172	0.3863736	0.95325273	0.48188245	0.53980654	0.00043714177
140	0.018477747	0.38176665	0.9532255	0.47552082	0.52120537	0.00043714177
141	0.021852557	0.37289566	0.95319545	0.48343253	0.50818455	0.00043714177
142	0.018238612	0.37618744	0.95373535	0.48653275	0.5264137	0.00035883594
143	0.023848252	0.3798555	0.95348513	0.49341518	0.54464287	0.00035883594
144	0.0188782	0.38372993	0.95377785	0.50426584	0.515625	0.00035883594
145	0.01596522	0.38469082	0.9535159	0.49601933	0.5186012	0.00035883594
146	0.019774256	0.38600862	0.95314467	0.49601933	0.5182292	0.00035883594
147	0.020120574	0.38974932	0.9530155	0.49430802	0.5182292	0.00035883594
148	0.018426707	0.38697	0.9531331	0.49601933	0.5208333	0.00035883594
149	0.016475141	0.38950846	0.9534036	0.49341518	0.53162205	0.00028414393
150	0.026807828	0.39194953	0.9536954	0.49794146	0.51599705	0.00028414393
151	0.028426595	0.3921311	0.9536605	0.49453124	0.51897323	0.00028414393
152	0.022243535	0.38737544	0.95391667	0.4981275	0.52678573	0.00028414393
153	0.020220816	0.38675082	0.9535681	0.4982515	0.52380955	0.00028414393
154	0.022620263	0.39007118	0.95365614	0.49639136	0.51599705	0.00028414393
155	0.0129667595	0.39516684	0.95356554	0.4926091	0.52120537	0.00028414393
156	0.024875548	0.39913416	0.9532307	0.49000496	0.52120537	0.00028414393
157	0.014164522	0.39565617	0.953324	0.48777282	0.51339287	0.00021497789
158	0.006251472	0.3926856	0.95317507	0.49279514	0.5186012	0.00021497789
159	0.01575139	0.391901	0.95338386	0.49639136	0.5104167	0.00021497789
160	0.017368315	0.39312202	0.9533083	0.49639136	0.5130208	0.00021497789
161	0.013789163	0.3959019	0.9529705	0.4903398	0.51599705	0.00021497789
162	0.022436691	0.39978418	0.9533286	0.48575148	0.50558037	0.00021497789
163	0.015906546	0.404886	0.9532162	0.48054317	0.50818455	0.00021497789
164	0.014954839	0.40546876	0.95365965	0.48575148	0.50037205	0.00015310844
165	0.014486207	0.40279534	0.95340896	0.49095982	0.52120537	0.00015310844
166	0.016673187	0.40155828	0.95364	0.49592015	0.52678573	0.00015310844
167	0.009295131	0.40164244	0.9533862	0.4985243	0.51897323	0.00015310844
168	0.02082376	0.40114725	0.9537402	0.4985243	0.52938986	0.00015310844
169	0.016647903	0.40151745	0.9536837	0.4985243	0.53459823	0.00015310844
170	0.02501457	0.40214053	0.95368916	0.493936	0.53683037	0.00015310844
171	0.01784199	0.40267757	0.9536309	0.4904638	0.53683037	0.00010011944
172	0.019881386	0.40396821	0.95372945	0.493936	0.53162205	0.00010011944
173	0.013242626	0.40516827	0.953708	0.493936	0.5342262	0.00010011944
174	0.025528908	0.40478635	0.9537661	0.49592015	0.5342262	0.00010011944
175	0.015607633	0.40448928	0.95384073	0.49765626	0.5342262	0.00010011944
176	0.018884206	0.40439585	0.95390445	0.49765626	0.53720236	0.00010011944
177	0.016182266	0.40385756	0.9535989	0.49765626	0.52938986	0.00010011944
178	0.013173335	0.4027037	0.9537141	0.49331596	0.52938986	5.7367404e-05
179	0.02158541	0.40200084	0.95345765	0.49800348	0.52938986	5.7367404e-05
180	0.027572732	0.4020101	0.95345765	0.49800348	0.52938986	5.7367404e-05
181	0.015189188	0.40226075	0.9538222	0.5002604	0.52938986	5.7367404e-05
182	0.020182073	0.4024162	0.95377237	0.49765626	0.52938986	5.7367404e-05
183	0.014380844	0.4024018	0.9536703	0.49505207	0.52678573	5.7367404e-05
184	0.014219837	0.40273476	0.9537332	0.49505207	0.52678573	5.7367404e-05
185	0.021917071	0.4028917	0.9537314	0.49505207	0.52678573	2.5946782e-05
186	0.020363405	0.4026508	0.95385885	0.49505207	0.52678573	2.5946782e-05
187	0.01687015	0.40241396	0.9538036	0.49505207	0.52678573	2.5946782e-05
188	0.02942989	0.40234634	0.9539702	0.49765626	0.52678573	2.5946782e-05
189	0.021389674	0.4023485	0.95390654	0.49765626	0.52678573	2.5946782e-05
190	0.020316925	0.40248924	0.9539111	0.49765626	0.52678573	2.5946782e-05
191	0.022091925	0.40259486	0.9537947	0.49765626	0.52678573	2.5946782e-05
192	0.014987866	0.40271446	0.9537398	0.49765626	0.52678573	6.661939e-06
193	0.022187345	0.40269032	0.9539199	0.49765626	0.52678573	6.661939e-06
194	0.017107135	0.40265176	0.9539199	0.49765626	0.52678573	6.661939e-06
195	0.019094978	0.4026892	0.9539836	0.49765626	0.52678573	6.661939e-06
196	0.018773524	0.40269688	0.9539196	0.49765626	0.52678573	6.661939e-06
197	0.02101811	0.40270397	0.95403886	0.49765626	0.52678573	6.661939e-06
198	0.016682642	0.40272927	0.95397484	0.49765626	0.52678573	6.661939e-06
199	0.016658273	0.4027082	0.9539199	0.49765626	0.52678573	6.56546e-09
