epoch	training_loss	validation_loss	validation_token_accuracy	metabolite_coverage_score	top_1_metabolite_score	lr-Adam
176	0.11206089	0.2981027	0.95221496	0.41491815	0.24553572	7.7077246e-05
177	0.1448556	0.29351294	0.9526168	0.42607886	0.2641369	7.7077246e-05
178	0.10923628	0.29147723	0.95232517	0.4328497	0.2715774	7.7077246e-05
179	0.14942507	0.2952105	0.95245177	0.42764136	0.2611607	5.403262e-05
180	0.1411868	0.29811224	0.95232576	0.4250372	0.2533482	5.403262e-05
181	0.14186871	0.29635713	0.95191205	0.42243305	0.2611607	5.403262e-05
182	0.13336898	0.29528806	0.95237005	0.41826636	0.27715772	5.403262e-05
183	0.116893716	0.29749066	0.9523739	0.41826636	0.2641369	3.4880664e-05
184	0.12279632	0.2987405	0.9522468	0.41529018	0.2641369	3.4880664e-05
185	0.116717264	0.29914057	0.9523561	0.41529018	0.2563244	3.4880664e-05
186	0.1374162	0.29860002	0.9523561	0.41529018	0.25892857	3.4880664e-05
187	0.100247376	0.29752955	0.95254797	0.41529018	0.2641369	1.978856e-05
188	0.1132481	0.29652148	0.9524168	0.41826636	0.2641369	1.978856e-05
189	0.1255783	0.29686284	0.9523599	0.42087054	0.2641369	1.978856e-05
190	0.12325674	0.29693383	0.9520356	0.42087054	0.25111607	1.978856e-05
191	0.10613894	0.297083	0.9521474	0.42087054	0.25892857	8.888031e-06
192	0.10531998	0.29756355	0.95196307	0.42087054	0.2563244	8.888031e-06
193	0.12110362	0.2977911	0.952222	0.42087054	0.2563244	8.888031e-06
194	0.112633504	0.2977633	0.9522161	0.42087054	0.2563244	8.888031e-06
195	0.1231778	0.29767305	0.95221436	0.42087054	0.2563244	2.2742258e-06
196	0.14039686	0.2976728	0.9522755	0.42087054	0.2563244	2.2742258e-06
197	0.1371382	0.29767296	0.9522755	0.42087054	0.2563244	2.2742258e-06
198	0.11530081	0.29766846	0.9522755	0.42087054	0.2563244	2.2742258e-06
199	0.1192878	0.29766488	0.9522755	0.42087054	0.2563244	4.873489e-09
