epoch	training_loss	validation_loss	validation_token_accuracy	metabolite_coverage_score	top_1_metabolite_score	lr-Adam
136	0.019127307	0.36540926	0.9532643	0.49673238	0.47581846	0.00043714177
137	0.027837714	0.36603785	0.9536651	0.5023127	0.5011161	0.00043714177
138	0.012612445	0.3539239	0.9536058	0.50510645	0.5141369	0.00043714177
139	0.0183345	0.36457047	0.95466197	0.50045264	0.47953868	0.00043714177
140	0.02669247	0.36545363	0.95414084	0.5045449	0.47693452	0.00043714177
141	0.026170697	0.3622688	0.9546593	0.48973835	0.49293154	0.00043714177
142	0.018145429	0.36257243	0.9542789	0.48836187	0.50074404	0.00035883594
143	0.019450683	0.36892632	0.9540956	0.48017734	0.48549107	0.00035883594
144	0.028941553	0.37210092	0.95351684	0.49437624	0.4780506	0.00035883594
145	0.019420883	0.37464988	0.9538761	0.49586433	0.4906994	0.00035883594
146	0.019426199	0.37791893	0.9539977	0.5008282	0.4985119	0.00035883594
147	0.027256157	0.38519165	0.95345914	0.49822402	0.4642857	0.00035883594
148	0.025281448	0.38666242	0.95369124	0.5008282	0.45833334	0.00035883594
149	0.020612875	0.37706357	0.9546001	0.5086495	0.46651787	0.00028414393
150	0.016394595	0.3732985	0.9552622	0.4965216	0.5171131	0.00028414393
151	0.018057581	0.37727875	0.9554775	0.4939174	0.5219494	0.00028414393
152	0.017575808	0.38060862	0.9551352	0.487407	0.5089286	0.00028414393
153	0.019765861	0.38392997	0.9547179	0.49953496	0.5089286	0.00028414393
154	0.019542439	0.38794523	0.95428276	0.50048095	0.49590772	0.00028414393
155	0.010496542	0.38911784	0.9550772	0.5017831	0.5066964	0.00028414393
156	0.023231639	0.38771418	0.9550271	0.49248245	0.50446427	0.00028414393
157	0.017179033	0.38588843	0.95540994	0.48986235	0.49441963	0.00021497789
158	0.019342037	0.38633764	0.9548328	0.4894283	0.48846728	0.00021497789
159	0.010463075	0.39163142	0.9544007	0.48961434	0.4828869	0.00021497789
160	0.02181772	0.39577878	0.95420337	0.4922185	0.4828869	0.00021497789
