epoch	training_loss	validation_loss	validation_token_accuracy	metabolite_coverage_score	top_1_metabolite_score	lr-Adam
158	0.03539307	0.40002084	0.95197994	0.49427083	0.3013393	0.00023899069
159	0.026962938	0.40241688	0.95185935	0.49166667	0.29613096	0.00019694192
160	0.027878242	0.40880546	0.95107657	0.4843502	0.26004463	0.00019694192
161	0.029215897	0.40726814	0.9512524	0.4843502	0.27641368	0.00019694192
162	0.036024008	0.40889198	0.9515813	0.4842262	0.27641368	0.00019694192
163	0.028318342	0.41330078	0.9510897	0.4843502	0.26785713	0.0001580406
164	0.0325836	0.41642812	0.95101374	0.48565227	0.2872024	0.0001580406
165	0.03163005	0.41560513	0.9509829	0.4795759	0.27455357	0.0001580406
166	0.026817864	0.4130888	0.9508699	0.48999256	0.27418154	0.0001580406
167	0.027335448	0.41222507	0.9512142	0.49259672	0.27827382	0.0001580406
168	0.027874995	0.41340145	0.9517581	0.48999256	0.2872024	0.00012269072
169	0.02691343	0.4160321	0.9517881	0.48999256	0.27046132	0.00012269072
170	0.026108092	0.41505054	0.9517282	0.4938988	0.2563244	0.00012269072
171	0.026968312	0.41177776	0.9516616	0.48869047	0.27641368	0.00012269072
172	0.027698351	0.41364807	0.9514891	0.48869047	0.28422618	9.125939e-05
173	0.029998664	0.41804728	0.9511605	0.4860863	0.27901787	9.125939e-05
174	0.023458332	0.4189101	0.95151156	0.4824901	0.28422618	9.125939e-05
175	0.03950354	0.41997352	0.95124406	0.48509425	0.28422618	9.125939e-05
176	0.024010956	0.41903132	0.9512167	0.4903026	0.27120537	9.125939e-05
177	0.025119593	0.41724887	0.95090836	0.49129465	0.27901787	6.4073065e-05
178	0.036807045	0.4168077	0.9507986	0.49129465	0.26599702	6.4073065e-05
179	0.023591954	0.41556752	0.95087826	0.49129465	0.28236607	6.4073065e-05
180	0.026573654	0.41605443	0.95105886	0.49129465	0.29129463	6.4073065e-05
181	0.028421275	0.41638058	0.9511874	0.49129465	0.29129463	4.1414078e-05
182	0.027134953	0.4154417	0.95136166	0.4938988	0.28348213	4.1414078e-05
183	0.024742601	0.4149326	0.9514253	0.4938988	0.28348213	4.1414078e-05
184	0.0332947	0.4148808	0.9514253	0.48869047	0.2689732	4.1414078e-05
185	0.028428316	0.41557705	0.9512997	0.4860863	0.2715774	4.1414078e-05
186	0.024885936	0.41654134	0.9513609	0.4860863	0.2767857	2.3517758e-05
187	0.025104094	0.41760445	0.9514158	0.4860863	0.2767857	2.3517758e-05
188	0.029770566	0.41848925	0.95159334	0.4860863	0.2827381	2.3517758e-05
189	0.026935095	0.41911444	0.95164824	0.4860863	0.28869048	2.3517758e-05
190	0.027471349	0.41944936	0.9517111	0.4860863	0.2827381	1.0569962e-05
191	0.030039147	0.4197679	0.95164824	0.4860863	0.2749256	1.0569962e-05
192	0.030999336	0.42000428	0.95152503	0.4860863	0.28869048	1.0569962e-05
193	0.03072391	0.42012423	0.9515799	0.48869047	0.2827381	1.0569962e-05
194	0.026066547	0.4202506	0.9515666	0.48869047	0.28869048	1.0569962e-05
195	0.029139137	0.4204065	0.9515666	0.48869047	0.2827381	2.7051628e-06
196	0.028256098	0.4204234	0.9515666	0.48869047	0.2827381	2.7051628e-06
197	0.033337057	0.4204385	0.9516349	0.48869047	0.2827381	2.7051628e-06
198	0.029717838	0.4204164	0.95144796	0.48869047	0.2827381	2.7051628e-06
199	0.025286565	0.42040995	0.9515666	0.48869047	0.2827381	5.0394453e-09
