epoch	training_loss	validation_loss	validation_token_accuracy	metabolite_coverage_score	top_1_metabolite_score	lr-Adam
106	0.11305015	0.3554024	0.94443613	0.32169253	0.44568452	0.0008128396
107	0.07479668	0.3642865	0.9453846	0.32535076	0.4590774	0.0008128396
108	0.09691977	0.36014733	0.94497967	0.32211417	0.44791666	0.0008128396
109	0.09324326	0.35504445	0.94481385	0.3213205	0.4453125	0.0008128396
110	0.11026704	0.35921383	0.944246	0.32187855	0.4408482	0.0008128396
111	0.09601597	0.36061996	0.9441641	0.3274465	0.46130952	0.0008128396
112	0.126359	0.34811807	0.94619536	0.32404867	0.46912202	0.0006927979
113	0.085280485	0.35093492	0.9441606	0.32386267	0.46056548	0.0006927979
114	0.10441047	0.3609429	0.9443307	0.3255368	0.44233632	0.0006927979
115	0.10929663	0.36832124	0.9435372	0.32094848	0.44308037	0.0006927979
116	0.0963725	0.36235023	0.94355816	0.3407189	0.4590774	0.0006927979
117	0.13192691	0.37103593	0.9428287	0.3385576	0.48214287	0.0006927979
118	0.11956726	0.37529042	0.94385177	0.31040782	0.4627976	0.0006927979
119	0.113560654	0.36434704	0.9420739	0.31567815	0.46986607	0.0006927979
120	0.12455231	0.3783658	0.9430036	0.31369403	0.46354166	0.0006927979
121	0.08935846	0.36640018	0.9429126	0.31158587	0.45796132	0.0006927979
122	0.089872666	0.36222133	0.9440156	0.31915036	0.4627976	0.0006927979
123	0.09446613	0.36869958	0.9435786	0.32212657	0.4706101	0.0006927979
124	0.09816363	0.36984524	0.9433061	0.30612954	0.4706101	0.0005577236
125	0.10056226	0.36656862	0.94292545	0.32726404	0.4546131	0.0005577236
126	0.1000109	0.36798945	0.942932	0.32019204	0.45275298	0.0005577236
127	0.109336376	0.3725873	0.94300085	0.3166578	0.44494048	0.0005577236
128	0.085323125	0.37697977	0.9435411	0.31851792	0.46168154	0.0005577236
129	0.13965811	0.38045114	0.9439707	0.31368163	0.45572916	0.0005577236
130	0.13500246	0.3748749	0.94366324	0.32391226	0.45982143	0.0005577236
131	0.10859145	0.36463755	0.9440468	0.32688847	0.45796132	0.0005577236
132	0.109717265	0.36584127	0.94550717	0.32391226	0.4747024	0.0005577236
133	0.10887151	0.36968935	0.94514656	0.31721583	0.4575893	0.0005577236
134	0.10326028	0.37222236	0.94445413	0.31764987	0.46354166	0.0005577236
135	0.096608624	0.37865072	0.9441269	0.31442568	0.4642857	0.0005577236
136	0.08316353	0.37800464	0.9443228	0.30345097	0.4720982	0.0005577236
137	0.10373733	0.37737402	0.942724	0.32186615	0.46875	0.00041814864
138	0.10826614	0.37867004	0.9444136	0.32112208	0.4642857	0.00041814864
139	0.108795464	0.3800542	0.9448494	0.3245323	0.4590774	0.00041814864
140	0.08467347	0.3775768	0.944128	0.33339888	0.4594494	0.00041814864
